"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2009","2009","P90P50","Interdecile ratio P90/P50","0","Units",,,1.98959761309571,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,1.98178242642513,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","Units",,,1.98121518095903,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","Units",,,1.98356955138502,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","Units",,,1.97366957881507,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,1.97553089021104,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2015","2015","P90P50","Interdecile ratio P90/P50","0","Units",,,1.9711577696402,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2016","2016","P90P50","Interdecile ratio P90/P50","0","Units",,,1.97841654448101,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2017","2017","P90P50","Interdecile ratio P90/P50","0","Units",,,1.96624630608551,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,1.96171899042388,,
"AUT","Austria","MEN","Men","P9050","Decile 9/Decile 5","2019","2019","P90P50","Interdecile ratio P90/P50","0","Units",,,1.95641789421338,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2004","2004","IDX","Index","0","Units",,,4.2,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2005","2005","IDX","Index","0","Units",,,4.7995200479952,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2006","2006","IDX","Index","0","Units",,,4.6004600460046,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2007","2007","IDX","Index","0","Units",,,4,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2008","2008","IDX","Index","0","Units",,,2.5,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2009","2009","IDX","Index","0","Units",,,2.6,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,3.19936012797441,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","Units",,,4,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","Units",,,4.7,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","Units",,,3.69995267628312,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,3,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2015","2015","IDX","Index","0","Units",,,3.9,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2016","2016","IDX","Index","0","Units",,,3.9,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2017","2017","IDX","Index","0","Units",,,4.9,,
"BEL","Belgium","MEN","Men","LPI","Low Pay Incidence","2018","2018","IDX","Index","0","Units",,,7.8,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","1999","1999","P50P10","Interdecile ratio P50/P10","0","Units",,,1.35432016075016,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2000","2000","P50P10","Interdecile ratio P50/P10","0","Units",,,1.35746901500326,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2001","2001","P50P10","Interdecile ratio P50/P10","0","Units",,,1.36329588014981,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2002","2002","P50P10","Interdecile ratio P50/P10","0","Units",,,1.33940497874924,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2003","2003","P50P10","Interdecile ratio P50/P10","0","Units",,,1.37470308788598,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2004","2004","P50P10","Interdecile ratio P50/P10","0","Units",,,1.3606462781304,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2005","2005","P50P10","Interdecile ratio P50/P10","0","Units",,,1.37773933102652,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.36683417085427,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2007","2007","P50P10","Interdecile ratio P50/P10","0","Units",,,1.34824281150159,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2008","2008","P50P10","Interdecile ratio P50/P10","0","Units",,,1.33215903371917,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2009","2009","P50P10","Interdecile ratio P50/P10","0","Units",,,1.34484484484484,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.35442412259021,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","Units",,,1.36328125,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","Units",,,1.38513513513513,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","Units",,,1.36608408124704,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.33259325044404,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2015","2015","P50P10","Interdecile ratio P50/P10","0","Units",,,1.36941279579316,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2016","2016","P50P10","Interdecile ratio P50/P10","0","Units",,,1.3634351482957,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2017","2017","P50P10","Interdecile ratio P50/P10","0","Units",,,1.37700650759219,,
"BEL","Belgium","MEN","Men","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.46239793725827,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","1999","1999","P90P10","Interdecile ratio P90/P10","0","Units",,,2.34896182183523,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2000","2000","P90P10","Interdecile ratio P90/P10","0","Units",,,2.34246575342465,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2001","2001","P90P10","Interdecile ratio P90/P10","0","Units",,,2.35518102372035,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2002","2002","P90P10","Interdecile ratio P90/P10","0","Units",,,2.29629629629629,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2003","2003","P90P10","Interdecile ratio P90/P10","0","Units",,,2.39667458432304,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2004","2004","P90P10","Interdecile ratio P90/P10","0","Units",,,2.43739180611656,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2005","2005","P90P10","Interdecile ratio P90/P10","0","Units",,,2.47750865051903,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,2.41876046901172,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2007","2007","P90P10","Interdecile ratio P90/P10","0","Units",,,2.31203407880724,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2008","2008","P90P10","Interdecile ratio P90/P10","0","Units",,,2.23855057876195,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2009","2009","P90P10","Interdecile ratio P90/P10","0","Units",,,2.3043043043043,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,2.38754325259515,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2011","2011","P90P10","Interdecile ratio P90/P10","0","Units",,,2.4384765625,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2012","2012","P90P10","Interdecile ratio P90/P10","0","Units",,,2.45704633204633,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2013","2013","P90P10","Interdecile ratio P90/P10","0","Units",,,2.43930089749645,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,2.35435168738898,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2015","2015","P90P10","Interdecile ratio P90/P10","0","Units",,,2.38124452234881,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2016","2016","P90P10","Interdecile ratio P90/P10","0","Units",,,2.44134572819831,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2017","2017","P90P10","Interdecile ratio P90/P10","0","Units",,,2.44945770065075,,
"BEL","Belgium","MEN","Men","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,2.43833261710356,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","1999","1999","P90P50","Interdecile ratio P90/P50","0","Units",,,1.73442136498516,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2000","2000","P90P50","Interdecile ratio P90/P50","0","Units",,,1.72561268620855,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2001","2001","P90P50","Interdecile ratio P90/P50","0","Units",,,1.7275641025641,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2002","2002","P90P50","Interdecile ratio P90/P50","0","Units",,,1.71441523118767,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2003","2003","P90P50","Interdecile ratio P90/P50","0","Units",,,1.74341252699784,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2004","2004","P90P50","Interdecile ratio P90/P50","0","Units",,,1.7913486005089,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2005","2005","P90P50","Interdecile ratio P90/P50","0","Units",,,1.79824194223524,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,1.76960784313725,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2007","2007","P90P50","Interdecile ratio P90/P50","0","Units",,,1.71484992101105,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2008","2008","P90P50","Interdecile ratio P90/P50","0","Units",,,1.68039289761994,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2009","2009","P90P50","Interdecile ratio P90/P50","0","Units",,,1.71343505768515,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,1.76277372262773,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","Units",,,1.78868194842406,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","Units",,,1.77386759581881,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","Units",,,1.78561549100968,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,1.76674441852715,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2015","2015","P90P50","Interdecile ratio P90/P50","0","Units",,,1.73888,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2016","2016","P90P50","Interdecile ratio P90/P50","0","Units",,,1.79058441558441,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2017","2017","P90P50","Interdecile ratio P90/P50","0","Units",,,1.77882797731569,,
"BEL","Belgium","MEN","Men","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,1.66735233617396,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","1997","1997","IDX","Index","0","Units",,,15.6924067364741,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","1998","1998","IDX","Index","0","Units",,,14.7854420230262,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","1999","1999","IDX","Index","0","Units",,,16.733954959947,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2000","2000","IDX","Index","0","Units",,,16.4606107256647,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2001","2001","IDX","Index","0","Units",,,15.3546944188483,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2002","2002","IDX","Index","0","Units",,,16.2113995812131,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2003","2003","IDX","Index","0","Units",,,16.2436465600997,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2004","2004","IDX","Index","0","Units",,,16.512537429682,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2005","2005","IDX","Index","0","Units",,,15.7662574449018,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2006","2006","IDX","Index","0","Units",,,16.8197550079855,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2007","2007","IDX","Index","0","Units",,,16.5437675148939,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2008","2008","IDX","Index","0","Units",,,16.3319774613494,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2009","2009","IDX","Index","0","Units",,,15.3791723433243,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,16.0042151325187,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2011","2011","IDX","Index","0","Units",,,16.5140307544244,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","Units",,,16.6300424592205,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2013","2013","IDX","Index","0","Units",,,16.0825499391793,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,17.6927081007319,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2015","2015","IDX","Index","0","Units",,,17.3788841910938,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2016","2016","IDX","Index","0","Units",,,17.8478790672111,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2017","2017","IDX","Index","0","Units",,,17.5542989834626,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2018","2018","IDX","Index","0","Units",,,15.9988246718952,,
"CAN","Canada","MEN","Men","LPI","Low Pay Incidence","2019","2019","IDX","Index","0","Units",,,14.9299374463278,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","1997","1997","P50P10","Interdecile ratio P50/P10","0","Units",,,2.04020402040204,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","1998","1998","P50P10","Interdecile ratio P50/P10","0","Units",,,2.02339181286549,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","1999","1999","P50P10","Interdecile ratio P50/P10","0","Units",,,1.99640646835695,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2000","2000","P50P10","Interdecile ratio P50/P10","0","Units",,,2,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2001","2001","P50P10","Interdecile ratio P50/P10","0","Units",,,1.95394736842105,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2002","2002","P50P10","Interdecile ratio P50/P10","0","Units",,,1.98692810457516,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2003","2003","P50P10","Interdecile ratio P50/P10","0","Units",,,1.94222222222222,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2004","2004","P50P10","Interdecile ratio P50/P10","0","Units",,,1.95,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2005","2005","P50P10","Interdecile ratio P50/P10","0","Units",,,2,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.99756097560975,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2007","2007","P50P10","Interdecile ratio P50/P10","0","Units",,,1.98970037453183,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2008","2008","P50P10","Interdecile ratio P50/P10","0","Units",,,1.95555555555555,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2009","2009","P50P10","Interdecile ratio P50/P10","0","Units",,,1.97140381282495,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.92730840692261,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2011","2011","P50P10","Interdecile ratio P50/P10","0","Units",,,1.95833333333333,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2012","2012","P50P10","Interdecile ratio P50/P10","0","Units",,,1.96646216768916,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2013","2013","P50P10","Interdecile ratio P50/P10","0","Units",,,1.9691,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.96078431372549,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2015","2015","P50P10","Interdecile ratio P50/P10","0","Units",,,1.96153846153846,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2016","2016","P50P10","Interdecile ratio P50/P10","0","Units",,,1.98095238095238,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2017","2017","P50P10","Interdecile ratio P50/P10","0","Units",,,1.90558558558558,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.86206896551724,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2019","2019","P50P10","Interdecile ratio P50/P10","0","Units",,,1.86666666666666,,
"CAN","Canada","MEN","Men","P5010","Decile 5/Decile 1","2020","2020","P50P10","Interdecile ratio P50/P10","0","Units",,,1.8328125,,
"CAN","Canada","MEN","Men","P9010","Decile 9/Decile 1","1997","1997","P90P10","Interdecile ratio P90/P10","0","Units",,,3.46234623462346,,
"CAN","Canada","MEN","Men","P9010","Decile 9/Decile 1","1998","1998","P90P10","Interdecile ratio P90/P10","0","Units",,,3.37426900584795,,
"CAN","Canada","MEN","Men","P9010","Decile 9/Decile 1","1999","1999","P90P10","Interdecile ratio P90/P10","0","Units",,,3.42797250663092,,
"CAN","Canada","MEN","Men","P9010","Decile 9/Decile 1","2000","2000","P90P10","Interdecile ratio P90/P10","0","Units",,,3.47222222222222,,
"CAN","Canada","MEN","Men","P9010","Decile 9/Decile 1","2001","2001","P90P10","Interdecile ratio P90/P10","0","Units",,,3.42105263157894,,
"CAN","Canada","MEN","Men","P9010","Decile 9/Decile 1","2002","2002","P90P10","Interdecile ratio P90/P10","0","Units",,,3.51895424836601,,
